ID,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
307,39.9,35.0,2.9,7.0,0.0,2171-06-11,4,0.52,175.9,498.68,0
308,39.9,35.0,2.9,7.0,0.0,2171-06-11,2,0.36,111.07,245.82,2
309,39.9,35.0,2.9,7.0,0.0,2171-06-11,5,0.68,195.16,257.15,2
310,36.8,44.1,3.7,9.1,0.0,2170-07-11,1,0.64,167.51,771.94,0
311,36.8,44.1,3.7,9.1,0.0,2170-07-11,3,0.77,252.23,333.47,0
312,36.8,44.1,3.7,9.1,0.0,2170-07-11,4,0.67,198.09,10.27,0
313,36.8,44.1,3.7,9.1,0.0,2170-07-11,2,0.63,131.13,449.74,2
314,36.8,44.1,3.7,9.1,0.0,2170-07-11,5,0.5,197.12,238.89,2
315,43.2,32.6,2.5,6.6,0.0,2171-07-11,1,0.59,240.79,116.86,0
316,43.2,32.6,2.5,6.6,0.0,2171-07-11,3,0.82,180.32,451.97,2
317,43.2,32.6,2.5,6.6,0.0,2171-07-11,4,0.76,226.36,771.27,1
318,43.2,32.6,2.5,6.6,0.0,2171-07-11,2,0.37,150.39,104.23,2
319,43.2,32.6,2.5,6.6,0.0,2171-07-11,5,0.58,166.19,776.97,2
320,44.4,36.9,3.6,11.3,0.0,2171-08-11,1,0.99,221.95,28.41,0
321,44.4,36.9,3.6,11.3,0.0,2171-08-11,3,0.84,296.81,486.35,0
322,44.4,36.9,3.6,11.3,0.0,2171-08-11,4,0.6,168.93,156.04,0
323,44.4,36.9,3.6,11.3,0.0,2171-08-11,2,0.49,164.38,281.26,2
324,44.4,36.9,3.6,11.3,0.0,2171-08-11,5,0.31,150.22,178.94,2
325,42.9,33.6,3.1,9.9,0.0,2171-09-11,1,0.94,179.13,310.87,0
326,42.9,33.6,3.1,9.9,0.0,2171-09-11,3,0.6,164.51,545.14,0
327,42.9,33.6,3.1,9.9,0.0,2171-09-11,4,0.61,154.68,316.24,0
328,42.9,33.6,3.1,9.9,0.0,2171-09-11,2,0.64,175.62,117.13,0
329,42.9,33.6,3.1,9.9,0.0,2171-09-11,5,0.56,117.09,341.41,2
330,12.0,59.7,8.3,14.4,0.0,2170-01-12,1,0.77,264.59,737.99,1
331,12.0,59.7,8.3,14.4,0.0,2170-01-12,3,0.66,163.64,338.28,2
332,12.0,59.7,8.3,14.4,0.0,2170-01-12,4,0.98,255.88,347.93,1
333,12.0,59.7,8.3,14.4,0.0,2170-01-12,2,0.53,134.69,850.15,2
334,12.0,59.7,8.3,14.4,0.0,2170-01-12,5,0.58,148.72,693.65,0
335,8.4,67.7,4.4,5.6,0.0,2171-01-12,1,0.91,201.07,496.74,1
336,8.4,67.7,4.4,5.6,0.0,2171-01-12,3,0.9,151.61,273.27,2
337,8.4,67.7,4.4,5.6,0.0,2171-01-12,4,0.92,297.38,27.18,1
338,8.4,67.7,4.4,5.6,0.0,2171-01-12,2,0.57,112.28,209.59,2
339,8.4,67.7,4.4,5.6,0.0,2171-01-12,5,0.66,169.86,696.49,0
340,23.5,51.2,5.7,8.0,0.0,2170-10-12,1,0.63,285.17,470.23,1
341,23.5,51.2,5.7,8.0,0.0,2170-10-12,3,0.85,164.9,49.68,0
342,23.5,51.2,5.7,8.0,0.0,2170-10-12,4,0.94,195.15,328.51,0
343,23.5,51.2,5.7,8.0,0.0,2170-10-12,2,0.58,199.02,72.89,2
344,23.5,51.2,5.7,8.0,0.0,2170-10-12,5,0.5,104.66,615.44,0
345,23.9,60.9,3.6,4.3,0.0,2171-10-12,1,0.81,168.98,31.8,0
346,23.9,60.9,3.6,4.3,0.0,2171-10-12,3,0.83,274.37,607.44,3
347,23.9,60.9,3.6,4.3,0.0,2171-10-12,4,0.7,252.55,402.71,0
348,23.9,60.9,3.6,4.3,0.0,2171-10-12,2,0.46,119.82,644.67,2
349,23.9,60.9,3.6,4.3,0.0,2171-10-12,5,0.5,129.0,806.57,2
350,13.8,81.2,4.6,6.9,0.0,2170-11-12,1,0.84,282.2,92.68,1
351,13.8,81.2,4.6,6.9,0.0,2170-11-12,3,0.85,223.29,645.05,3
352,13.8,81.2,4.6,6.9,0.0,2170-11-12,4,0.8,214.08,767.72,0
353,13.8,81.2,4.6,6.9,0.0,2170-11-12,2,0.34,143.0,440.55,0
354,13.8,81.2,4.6,6.9,0.0,2170-11-12,5,0.43,135.57,844.04,0
355,23.0,63.2,5.6,16.7,0.0,2171-11-12,1,0.88,177.19,10.03,0
356,23.0,63.2,5.6,16.7,0.0,2171-11-12,3,0.67,160.82,560.96,2
357,23.0,63.2,5.6,16.7,0.0,2171-11-12,4,0.84,209.38,559.17,1
358,23.0,63.2,5.6,16.7,0.0,2171-11-12,2,0.45,155.99,522.95,2
359,23.0,63.2,5.6,16.7,0.0,2171-11-12,5,0.59,129.35,799.42,2
360,10.9,80.9,3.8,3.3,0.0,2170-12-12,1,0.76,294.34,210.86,1
361,10.9,80.9,3.8,3.3,0.0,2170-12-12,3,0.93,281.02,485.08,2
362,10.9,80.9,3.8,3.3,0.0,2170-12-12,4,0.9,169.47,514.57,0
363,10.9,80.9,3.8,3.3,0.0,2170-12-12,2,0.49,110.85,159.29,2
364,10.9,80.9,3.8,3.3,0.0,2170-12-12,5,0.68,101.62,374.73,0
365,10.7,69.4,6.6,19.8,0.1,2171-12-12,1,0.79,214.38,352.76,1
366,10.7,69.4,6.6,19.8,0.1,2171-12-12,3,0.79,290.4,860.42,1
367,10.7,69.4,6.6,19.8,0.1,2171-12-12,4,0.54,216.1,196.85,0
368,10.7,69.4,6.6,19.8,0.1,2171-12-12,2,0.38,188.81,272.66,2
369,10.7,69.4,6.6,19.8,0.1,2171-12-12,5,0.69,159.86,150.9,2
370,16.0,64.3,13.3,24.9,0.0,2170-02-12,1,0.89,199.44,249.99,0
371,16.0,64.3,13.3,24.9,0.0,2170-02-12,3,0.56,235.8,325.43,0
372,16.0,64.3,13.3,24.9,0.0,2170-02-12,4,0.73,205.27,740.26,1
373,16.0,64.3,13.3,24.9,0.0,2170-02-12,2,0.58,168.33,104.73,2
374,16.0,64.3,13.3,24.9,0.0,2170-02-12,5,0.56,115.9,233.73,0
375,13.3,52.3,7.4,16.5,0.0,2171-02-12,1,0.53,208.15,644.66,0
376,13.3,52.3,7.4,16.5,0.0,2171-02-12,3,0.9,248.97,290.82,0
377,13.3,52.3,7.4,16.5,0.0,2171-02-12,4,0.91,236.15,417.82,1
378,13.3,52.3,7.4,16.5,0.0,2171-02-12,2,0.37,109.05,773.41,0
379,13.3,52.3,7.4,16.5,0.0,2171-02-12,5,0.58,172.24,868.28,2
380,10.4,59.9,5.1,5.2,0.0,2170-03-12,1,0.81,223.27,477.99,1
381,10.4,59.9,5.1,5.2,0.0,2170-03-12,3,0.74,215.76,634.07,3
382,10.4,59.9,5.1,5.2,0.0,2170-03-12,4,0.85,188.5,499.44,0
383,10.4,59.9,5.1,5.2,0.0,2170-03-12,2,0.34,109.7,335.33,2
384,10.4,59.9,5.1,5.2,0.0,2170-03-12,5,0.51,107.41,540.81,2
385,14.7,77.7,8.4,14.7,0.1,2171-03-12,1,0.8,290.56,34.24,1
386,14.7,77.7,8.4,14.7,0.1,2171-03-12,3,0.68,182.8,826.09,0
387,14.7,77.7,8.4,14.7,0.1,2171-03-12,4,0.65,177.17,781.01,0
388,14.7,77.7,8.4,14.7,0.1,2171-03-12,2,0.41,105.19,68.83,2
389,14.7,77.7,8.4,14.7,0.1,2171-03-12,5,0.31,185.46,360.87,0
390,18.1,51.9,6.2,12.9,0.0,2170-04-12,1,0.84,152.69,174.6,0
391,18.1,51.9,6.2,12.9,0.0,2170-04-12,3,0.53,150.45,780.03,2
392,18.1,51.9,6.2,12.9,0.0,2170-04-12,4,0.51,216.15,118.61,0
393,18.1,51.9,6.2,12.9,0.0,2170-04-12,2,0.39,140.91,906.67,0
394,18.1,51.9,6.2,12.9,0.0,2170-04-12,5,0.57,173.8,220.17,2
395,21.4,63.3,12.9,34.6,0.0,2171-04-12,1,0.92,164.82,198.73,0
396,21.4,63.3,12.9,34.6,0.0,2171-04-12,3,0.78,255.86,367.63,3
397,21.4,63.3,12.9,34.6,0.0,2171-04-12,4,0.76,206.77,21.88,1
398,21.4,63.3,12.9,34.6,0.0,2171-04-12,2,0.66,185.0,165.85,0
399,21.4,63.3,12.9,34.6,0.0,2171-04-12,5,0.55,157.87,928.61,0
400,23.7,53.2,10.1,17.6,0.0,2170-05-12,1,0.72,182.24,160.33,0
401,23.7,53.2,10.1,17.6,0.0,2170-05-12,3,0.89,252.7,956.84,3
402,23.7,53.2,10.1,17.6,0.0,2170-05-12,4,0.8,167.1,678.8,0
403,23.7,53.2,10.1,17.6,0.0,2170-05-12,2,0.32,180.13,645.43,2
404,23.7,53.2,10.1,17.6,0.0,2170-05-12,5,0.65,169.83,880.96,2
405,28.2,55.7,4.8,9.9,0.0,2171-05-12,1,0.97,167.46,376.3,0
406,28.2,55.7,4.8,9.9,0.0,2171-05-12,3,0.92,151.22,223.24,2
407,28.2,55.7,4.8,9.9,0.0,2171-05-12,4,0.84,170.12,411.81,0
408,28.2,55.7,4.8,9.9,0.0,2171-05-12,2,0.65,118.53,812.83,2
409,28.2,55.7,4.8,9.9,0.0,2171-05-12,5,0.43,146.79,222.96,2
410,38.9,46.0,3.5,9.2,0.0,2170-06-12,1,0.76,159.08,394.88,0
411,38.9,46.0,3.5,9.2,0.0,2170-06-12,3,0.66,255.02,660.56,3
412,38.9,46.0,3.5,9.2,0.0,2170-06-12,4,0.77,199.39,429.72,0
413,38.9,46.0,3.5,9.2,0.0,2170-06-12,2,0.32,165.72,296.98,2
414,38.9,46.0,3.5,9.2,0.0,2170-06-12,5,0.53,185.01,339.08,2
415,36.0,40.1,4.5,9.0,0.0,2171-06-12,1,0.92,201.24,521.44,1
416,36.0,40.1,4.5,9.0,0.0,2171-06-12,3,0.63,294.74,464.21,3
417,36.0,40.1,4.5,9.0,0.0,2171-06-12,4,0.68,154.03,34.85,0
418,36.0,40.1,4.5,9.0,0.0,2171-06-12,2,0.57,188.92,697.26,2
419,36.0,40.1,4.5,9.0,0.0,2171-06-12,5,0.57,155.57,976.33,0
420,32.1,63.6,8.9,16.6,0.0,2170-07-12,1,0.57,239.36,57.0,0
421,32.1,63.6,8.9,16.6,0.0,2170-07-12,3,0.56,250.94,695.66,2
422,32.1,63.6,8.9,16.6,0.0,2170-07-12,4,0.55,168.01,33.24,0
423,32.1,63.6,8.9,16.6,0.0,2170-07-12,2,0.63,100.87,957.68,2
424,32.1,63.6,8.9,16.6,0.0,2170-07-12,5,0.7,106.99,780.82,0
425,39.0,28.6,1.4,0.5,0.0,2171-07-12,1,0.82,153.13,595.9,0
426,39.0,28.6,1.4,0.5,0.0,2171-07-12,3,0.84,257.82,858.17,3
427,39.0,28.6,1.4,0.5,0.0,2171-07-12,4,0.6,246.28,142.28,0
428,39.0,28.6,1.4,0.5,0.0,2171-07-12,2,0.5,180.88,44.04,2
429,39.0,28.6,1.4,0.5,0.0,2171-07-12,5,0.66,192.87,281.94,2
430,44.8,40.2,2.9,8.6,0.0,2171-08-12,1,0.83,284.99,315.83,0
431,44.8,40.2,2.9,8.6,0.0,2171-08-12,3,0.77,250.86,173.9,0
432,44.8,40.2,2.9,8.6,0.0,2171-08-12,4,0.82,215.84,641.85,1
433,44.8,40.2,2.9,8.6,0.0,2171-08-12,2,0.45,122.68,88.54,2
434,44.8,40.2,2.9,8.6,0.0,2171-08-12,5,0.47,114.45,835.29,2
435,37.8,54.1,3.0,8.8,0.0,2171-09-12,1,0.98,262.62,367.56,1
436,37.8,54.1,3.0,8.8,0.0,2171-09-12,3,0.95,178.41,239.63,2
437,37.8,54.1,3.0,8.8,0.0,2171-09-12,4,0.8,178.85,665.87,0
438,37.8,54.1,3.0,8.8,0.0,2171-09-12,2,0.7,107.67,18.62,2
439,37.8,54.1,3.0,8.8,0.0,2171-09-12,5,0.67,157.79,906.12,2
440,13.4,72.6,14.1,20.6,0.0,2170-01-13,1,0.72,181.52,574.82,0
441,13.4,72.6,14.1,20.6,0.0,2170-01-13,3,0.81,276.91,17.9,3
442,13.4,72.6,14.1,20.6,0.0,2170-01-13,4,0.65,186.46,428.49,0
443,13.4,72.6,14.1,20.6,0.0,2170-01-13,2,0.65,133.56,890.15,2
444,13.4,72.6,14.1,20.6,0.0,2170-01-13,5,0.61,179.29,105.08,0
445,7.0,74.6,4.0,5.2,0.0,2171-01-13,1,0.93,217.77,646.42,0
446,7.0,74.6,4.0,5.2,0.0,2171-01-13,3,0.73,190.41,496.73,2
447,7.0,74.6,4.0,5.2,0.0,2171-01-13,4,0.88,238.7,510.67,0
448,7.0,74.6,4.0,5.2,0.0,2171-01-13,2,0.36,166.26,729.92,2
449,7.0,74.6,4.0,5.2,0.0,2171-01-13,5,0.39,103.98,196.18,2
450,21.8,56.7,3.3,4.2,0.0,2170-10-13,1,0.94,192.34,771.74,0
451,21.8,56.7,3.3,4.2,0.0,2170-10-13,3,0.5,180.33,571.04,2
452,21.8,56.7,3.3,4.2,0.0,2170-10-13,4,0.71,167.19,154.79,0
453,21.8,56.7,3.3,4.2,0.0,2170-10-13,2,0.68,133.0,176.9,0
454,21.8,56.7,3.3,4.2,0.0,2170-10-13,5,0.52,102.42,494.8,0
455,25.9,60.5,4.5,7.3,0.0,2171-10-13,1,0.67,193.53,763.36,0
456,25.9,60.5,4.5,7.3,0.0,2171-10-13,3,0.64,231.25,370.48,1
457,25.9,60.5,4.5,7.3,0.0,2171-10-13,4,0.86,274.7,124.44,1
458,25.9,60.5,4.5,7.3,0.0,2171-10-13,2,0.68,187.98,115.16,2
459,25.9,60.5,4.5,7.3,0.0,2171-10-13,5,0.69,199.84,995.13,0
460,19.3,66.5,4.3,5.3,0.0,2170-11-13,1,0.82,179.1,546.6,0
461,19.3,66.5,4.3,5.3,0.0,2170-11-13,3,0.8,230.3,391.42,3
462,19.3,66.5,4.3,5.3,0.0,2170-11-13,4,0.51,213.83,366.92,0
463,19.3,66.5,4.3,5.3,0.0,2170-11-13,2,0.36,175.46,478.14,0
464,19.3,66.5,4.3,5.3,0.0,2170-11-13,5,0.33,121.25,766.48,2
465,22.8,58.7,3.8,8.0,0.0,2171-11-13,1,0.86,185.15,304.24,0
466,22.8,58.7,3.8,8.0,0.0,2171-11-13,3,0.58,176.92,615.74,2
467,22.8,58.7,3.8,8.0,0.0,2171-11-13,4,0.67,253.85,135.87,0
468,22.8,58.7,3.8,8.0,0.0,2171-11-13,2,0.55,111.13,751.22,0
469,22.8,58.7,3.8,8.0,0.0,2171-11-13,5,0.64,128.76,120.31,2
470,11.1,77.9,3.1,3.3,0.0,2170-12-13,1,0.51,153.74,626.41,0
471,11.1,77.9,3.1,3.3,0.0,2170-12-13,3,0.74,248.64,326.4,0
472,11.1,77.9,3.1,3.3,0.0,2170-12-13,4,0.74,279.96,789.25,1
473,11.1,77.9,3.1,3.3,0.0,2170-12-13,2,0.68,104.19,221.27,2
474,11.1,77.9,3.1,3.3,0.0,2170-12-13,5,0.61,137.86,66.48,2
475,14.1,72.8,6.1,13.2,0.0,2171-12-13,1,0.57,182.32,220.92,0
476,14.1,72.8,6.1,13.2,0.0,2171-12-13,3,0.51,222.84,613.77,0
477,14.1,72.8,6.1,13.2,0.0,2171-12-13,4,0.52,170.04,384.52,0
478,14.1,72.8,6.1,13.2,0.0,2171-12-13,2,0.35,104.92,115.43,2
479,14.1,72.8,6.1,13.2,0.0,2171-12-13,5,0.64,155.42,465.04,0
480,14.9,79.5,4.9,6.8,0.0,2170-02-13,1,0.65,157.58,677.67,0
481,14.9,79.5,4.9,6.8,0.0,2170-02-13,3,0.85,221.84,56.65,0
482,14.9,79.5,4.9,6.8,0.0,2170-02-13,4,0.56,158.18,346.93,0
483,14.9,79.5,4.9,6.8,0.0,2170-02-13,2,0.46,102.53,558.45,0
484,14.9,79.5,4.9,6.8,0.0,2170-02-13,5,0.45,115.25,201.13,0
485,21.8,60.8,7.3,22.6,0.0,2171-02-13,1,0.88,228.02,539.25,1
486,21.8,60.8,7.3,22.6,0.0,2171-02-13,3,0.51,238.46,997.12,2
487,21.8,60.8,7.3,22.6,0.0,2171-02-13,4,0.73,275.62,466.46,1
488,21.8,60.8,7.3,22.6,0.0,2171-02-13,2,0.64,158.58,843.7,2
489,21.8,60.8,7.3,22.6,0.0,2171-02-13,5,0.63,191.5,657.79,2
490,19.6,54.6,12.8,21.9,0.0,2170-03-13,1,0.72,292.88,525.57,1
491,19.6,54.6,12.8,21.9,0.0,2170-03-13,3,0.85,263.15,511.13,3
492,19.6,54.6,12.8,21.9,0.0,2170-03-13,4,0.54,258.8,195.69,0
493,19.6,54.6,12.8,21.9,0.0,2170-03-13,2,0.45,189.43,742.27,2
494,19.6,54.6,12.8,21.9,0.0,2170-03-13,5,0.38,151.28,503.54,2
495,18.8,77.8,7.9,14.1,0.1,2171-03-13,1,0.8,246.0,624.43,1
496,18.8,77.8,7.9,14.1,0.1,2171-03-13,3,0.92,203.18,783.52,2
497,18.8,77.8,7.9,14.1,0.1,2171-03-13,4,0.56,277.12,359.92,0
498,18.8,77.8,7.9,14.1,0.1,2171-03-13,2,0.65,110.57,960.52,2
499,18.8,77.8,7.9,14.1,0.1,2171-03-13,5,0.44,112.02,532.88,2
500,18.1,39.6,4.0,6.6,0.0,2170-04-13,1,0.97,195.78,678.58,0
501,18.1,39.6,4.0,6.6,0.0,2170-04-13,3,0.54,254.13,798.55,2
502,18.1,39.6,4.0,6.6,0.0,2170-04-13,4,0.98,219.07,799.87,1
503,18.1,39.6,4.0,6.6,0.0,2170-04-13,2,0.69,184.14,372.24,2
504,18.1,39.6,4.0,6.6,0.0,2170-04-13,5,0.36,141.91,248.96,2
505,18.9,78.9,3.5,5.2,0.0,2171-04-13,1,0.62,254.3,164.95,1
506,18.9,78.9,3.5,5.2,0.0,2171-04-13,3,0.66,216.25,720.96,1
507,18.9,78.9,3.5,5.2,0.0,2171-04-13,4,0.51,199.18,121.26,0
508,18.9,78.9,3.5,5.2,0.0,2171-04-13,2,0.65,118.02,759.49,2
509,18.9,78.9,3.5,5.2,0.0,2171-04-13,5,0.34,192.24,790.27,2
510,16.8,64.9,5.4,10.7,0.1,2170-05-13,1,0.61,280.98,694.8,0
511,16.8,64.9,5.4,10.7,0.1,2170-05-13,3,0.64,259.26,570.3,3
512,16.8,64.9,5.4,10.7,0.1,2170-05-13,4,0.84,183.7,137.14,0
513,16.8,64.9,5.4,10.7,0.1,2170-05-13,2,0.53,109.86,98.68,0
514,16.8,64.9,5.4,10.7,0.1,2170-05-13,5,0.58,162.9,871.74,0
515,25.9,57.7,3.4,5.5,0.0,2171-05-13,1,0.76,232.11,337.76,0
516,25.9,57.7,3.4,5.5,0.0,2171-05-13,3,0.53,169.81,914.62,2
517,25.9,57.7,3.4,5.5,0.0,2171-05-13,4,0.53,239.88,603.17,0
518,25.9,57.7,3.4,5.5,0.0,2171-05-13,2,0.63,159.71,409.43,2
519,25.9,57.7,3.4,5.5,0.0,2171-05-13,5,0.49,193.22,776.37,2
520,34.8,43.1,1.1,1.2,0.0,2170-06-13,1,0.83,185.82,751.34,0
521,34.8,43.1,1.1,1.2,0.0,2170-06-13,3,0.87,151.49,752.64,2
522,34.8,43.1,1.1,1.2,0.0,2170-06-13,4,0.94,171.4,163.48,0
523,34.8,43.1,1.1,1.2,0.0,2170-06-13,2,0.68,139.48,311.3,0
524,34.8,43.1,1.1,1.2,0.0,2170-06-13,5,0.61,162.19,153.67,2
525,37.2,45.3,4.3,10.2,0.0,2171-06-13,1,0.76,209.09,485.61,1
526,37.2,45.3,4.3,10.2,0.0,2171-06-13,3,0.95,215.14,901.91,0
527,37.2,45.3,4.3,10.2,0.0,2171-06-13,4,0.8,294.37,363.46,1
528,37.2,45.3,4.3,10.2,0.0,2171-06-13,2,0.63,164.23,205.85,2
529,37.2,45.3,4.3,10.2,0.0,2171-06-13,5,0.66,136.91,190.72,2
530,27.3,55.5,14.6,24.4,0.1,2170-07-13,1,0.53,172.03,641.69,0
531,27.3,55.5,14.6,24.4,0.1,2170-07-13,3,0.9,183.84,797.93,2
532,27.3,55.5,14.6,24.4,0.1,2170-07-13,4,0.73,209.22,733.47,0
533,27.3,55.5,14.6,24.4,0.1,2170-07-13,2,0.5,141.66,698.66,2
534,27.3,55.5,14.6,24.4,0.1,2170-07-13,5,0.57,111.01,132.15,2
535,40.7,25.5,2.6,7.3,0.0,2171-07-13,1,0.6,229.89,688.36,0
536,40.7,25.5,2.6,7.3,0.0,2171-07-13,3,0.71,204.91,19.51,3
537,40.7,25.5,2.6,7.3,0.0,2171-07-13,4,0.72,252.26,373.84,0
538,40.7,25.5,2.6,7.3,0.0,2171-07-13,2,0.35,167.31,157.95,0
539,40.7,25.5,2.6,7.3,0.0,2171-07-13,5,0.38,153.88,889.15,2
540,41.2,38.7,3.5,10.0,0.0,2171-08-13,1,0.87,220.79,316.19,1
541,41.2,38.7,3.5,10.0,0.0,2171-08-13,3,1.0,227.65,783.68,0
542,41.2,38.7,3.5,10.0,0.0,2171-08-13,4,0.89,242.48,227.52,1
543,41.2,38.7,3.5,10.0,0.0,2171-08-13,2,0.59,143.31,656.15,0
544,41.2,38.7,3.5,10.0,0.0,2171-08-13,5,0.5,175.59,625.28,0
545,37.3,49.9,3.5,13.3,0.0,2171-09-13,1,0.65,215.33,270.99,0
546,37.3,49.9,3.5,13.3,0.0,2171-09-13,3,0.61,216.82,713.68,0
547,37.3,49.9,3.5,13.3,0.0,2171-09-13,4,0.69,188.01,35.35,0
548,37.3,49.9,3.5,13.3,0.0,2171-09-13,2,0.61,195.77,4.53,2
549,37.3,49.9,3.5,13.3,0.0,2171-09-13,5,0.7,136.11,576.77,2
550,11.8,68.4,12.5,20.4,0.0,2170-01-14,1,0.83,159.09,545.31,0
551,11.8,68.4,12.5,20.4,0.0,2170-01-14,3,0.58,220.15,395.81,2
552,11.8,68.4,12.5,20.4,0.0,2170-01-14,4,0.57,186.29,680.57,0
553,11.8,68.4,12.5,20.4,0.0,2170-01-14,2,0.56,198.64,63.72,0
554,11.8,68.4,12.5,20.4,0.0,2170-01-14,5,0.53,174.68,477.97,2
555,9.1,70.9,3.5,3.4,0.0,2171-01-14,1,0.56,293.67,675.56,0
556,9.1,70.9,3.5,3.4,0.0,2171-01-14,3,0.74,296.9,186.48,3
557,9.1,70.9,3.5,3.4,0.0,2171-01-14,4,0.64,274.49,306.3,1
558,9.1,70.9,3.5,3.4,0.0,2171-01-14,2,0.69,129.88,812.05,2
559,9.1,70.9,3.5,3.4,0.0,2171-01-14,5,0.69,118.61,548.4,0
560,19.5,50.2,3.3,6.6,0.0,2170-10-14,1,0.65,215.08,612.86,1
561,19.5,50.2,3.3,6.6,0.0,2170-10-14,3,0.82,235.29,585.6,0
562,19.5,50.2,3.3,6.6,0.0,2170-10-14,4,0.57,280.11,260.87,0
563,19.5,50.2,3.3,6.6,0.0,2170-10-14,2,0.62,100.93,734.26,2
564,19.5,50.2,3.3,6.6,0.0,2170-10-14,5,0.65,177.8,328.49,2
565,26.6,65.6,8.3,13.3,0.0,2171-10-14,1,0.87,207.63,367.02,1
566,26.6,65.6,8.3,13.3,0.0,2171-10-14,3,0.55,260.67,276.05,2
567,26.6,65.6,8.3,13.3,0.0,2171-10-14,4,0.52,165.24,325.21,0
568,26.6,65.6,8.3,13.3,0.0,2171-10-14,2,0.45,129.55,878.95,0
569,26.6,65.6,8.3,13.3,0.0,2171-10-14,5,0.41,155.64,564.53,2
570,14.6,67.6,6.7,12.9,0.0,2170-11-14,1,0.65,225.24,694.37,1
571,14.6,67.6,6.7,12.9,0.0,2170-11-14,3,0.94,168.33,210.86,0
572,14.6,67.6,6.7,12.9,0.0,2170-11-14,4,0.81,240.9,754.42,1
573,14.6,67.6,6.7,12.9,0.0,2170-11-14,2,0.63,145.33,55.32,2
574,14.6,67.6,6.7,12.9,0.0,2170-11-14,5,0.44,174.34,382.22,2
575,22.1,71.1,5.1,9.1,0.0,2171-11-14,1,0.52,175.8,765.19,0
576,22.1,71.1,5.1,9.1,0.0,2171-11-14,3,0.92,273.9,305.48,3
577,22.1,71.1,5.1,9.1,0.0,2171-11-14,4,0.76,225.79,125.42,0
578,22.1,71.1,5.1,9.1,0.0,2171-11-14,2,0.3,194.8,832.45,2
579,22.1,71.1,5.1,9.1,0.0,2171-11-14,5,0.44,127.83,861.76,2
580,12.6,69.0,2.9,0.9,0.0,2170-12-14,1,0.74,262.42,555.76,1
581,12.6,69.0,2.9,0.9,0.0,2170-12-14,3,0.71,213.19,155.72,0
582,12.6,69.0,2.9,0.9,0.0,2170-12-14,4,0.71,219.29,213.99,1
583,12.6,69.0,2.9,0.9,0.0,2170-12-14,2,0.69,182.49,677.42,2
584,12.6,69.0,2.9,0.9,0.0,2170-12-14,5,0.38,159.9,867.23,2
585,22.6,75.0,3.3,5.5,0.0,2171-12-14,1,1.0,287.67,381.34,0
586,22.6,75.0,3.3,5.5,0.0,2171-12-14,3,0.6,271.68,504.48,0
587,22.6,75.0,3.3,5.5,0.0,2171-12-14,4,0.83,158.66,288.88,0
588,22.6,75.0,3.3,5.5,0.0,2171-12-14,2,0.36,138.82,598.49,2
589,22.6,75.0,3.3,5.5,0.0,2171-12-14,5,0.52,113.07,491.0,2
590,0.6,44.5,9.8,23.9,0.0,2170-02-14,1,0.95,224.13,587.27,1
591,0.6,44.5,9.8,23.9,0.0,2170-02-14,3,0.98,152.52,418.95,2
592,0.6,44.5,9.8,23.9,0.0,2170-02-14,4,0.78,200.24,483.71,1
593,0.6,44.5,9.8,23.9,0.0,2170-02-14,2,0.36,186.01,375.18,2
594,0.6,44.5,9.8,23.9,0.0,2170-02-14,5,0.55,174.04,318.93,0
595,16.1,65.8,14.7,26.4,0.0,2171-02-14,1,0.84,178.54,744.35,0
596,16.1,65.8,14.7,26.4,0.0,2171-02-14,3,0.97,177.69,451.08,0
597,16.1,65.8,14.7,26.4,0.0,2171-02-14,4,0.9,172.26,496.67,0
598,16.1,65.8,14.7,26.4,0.0,2171-02-14,2,0.49,159.74,624.32,2
599,16.1,65.8,14.7,26.4,0.0,2171-02-14,5,0.46,137.07,286.34,2
600,15.5,56.7,11.3,19.1,0.1,2170-03-14,1,0.84,297.36,40.77,1
601,15.5,56.7,11.3,19.1,0.1,2170-03-14,3,0.91,183.21,880.7,2
602,15.5,56.7,11.3,19.1,0.1,2170-03-14,4,0.76,209.89,491.59,1
603,15.5,56.7,11.3,19.1,0.1,2170-03-14,2,0.32,182.37,963.18,2
604,15.5,56.7,11.3,19.1,0.1,2170-03-14,5,0.5,168.42,728.02,2
605,16.8,58.0,20.4,47.8,0.0,2171-03-14,1,0.94,165.01,247.69,0
606,16.8,58.0,20.4,47.8,0.0,2171-03-14,3,0.75,255.34,808.55,0
607,16.8,58.0,20.4,47.8,0.0,2171-03-14,4,0.56,224.4,446.7,0
608,16.8,58.0,20.4,47.8,0.0,2171-03-14,2,0.61,155.32,175.52,0
609,16.8,58.0,20.4,47.8,0.0,2171-03-14,5,0.49,190.81,594.7,2
610,20.8,40.8,4.2,7.5,0.0,2170-04-14,1,0.93,260.13,17.23,1
611,20.8,40.8,4.2,7.5,0.0,2170-04-14,3,0.74,299.13,51.46,3
612,20.8,40.8,4.2,7.5,0.0,2170-04-14,4,0.73,280.85,650.54,1
613,20.8,40.8,4.2,7.5,0.0,2170-04-14,2,0.31,145.79,639.14,0
614,20.8,40.8,4.2,7.5,0.0,2170-04-14,5,0.67,151.83,178.01,2
615,22.4,63.8,3.6,5.6,0.0,2171-04-14,1,0.5,297.68,661.81,0
